COD_LEGADO;PDF_RESOLVIDO
DY-AJTVB 12X1/2 NPT;tee-macho-lateral-jic-37-graus-rosca-npt-AJTV-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX507-CA599-2465;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-XAEJB 12L NQ;joelho-boleado-AEJB-ATUALIZADO.pdf
DY-AAAF 12X1/4 NPT;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-XAEJM 42X1.1/2 NPT;joelho-macho-bspt-AEJM-ATUALIZADO.pdf
DY-AEUB 10S;uniao-boleada-AEUB-ATUALIZADO.pdf
SD-AAMM 1 NPT X 13/16 UNFX507-CA599-2465;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
SD-AAMM 1 NPT X 13/16 UNFX558-CA599-2380;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX558-CA599-2380;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 NPT X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMF 7/8X9/16 UNF-CAT150-4046;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX316(S=24);ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAEUO 6LXM10X1;uniao-orientavel-simples-bsp-AEUO-ATUALIZADO.pdf
DY-AEAMB 8L SOLDA;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
AJJCFR 12X3/4;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
DY-AAMM 1 NPT X 13/16 UNFX558-CA599-2380;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMF 3/4X1/2 NPTX413-PLUG;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMF 3/4X1/2 NPTX413-PLUG;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMFO 1.1/4X3/4 BSP NQ;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMFO 1X1/2 BSP NQ;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AEPB 20;anilhas-AEP-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX252;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX153;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO M18X1.5X1/8 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJUM 48X2.1/2 BSP;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-XAEATB 18X10L;adaptador-para-tubo-boleado-AEATB-ATUALIZADO.pdf
SD-AEAMRTB 12SX16;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
DY-XAEUF 42X1.1/2 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AJUM 8X1/4 BSPT;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AJAMB 6X3/4 UNF;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
DY-AAMFO 1X1.1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 2X1.1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 6LX1/8 BSP;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAAMO 35X1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAFF 2X2 NPT TUPY;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AEAMRTB 12LX12S;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
SD-AEAMRTB 12LX12S;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
DY-AEUBR 12SX12L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
AJPB 8;bujao-para-tubo-jic-37-graus-AJP-ATUALIZADO.pdf
DY-AEAMRTB 15X16;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
YAAMM 3/8 BSP X 1/2 BSPTX60-CAT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMF 3/4X1 BSP TUPY;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AETPB 8S;conexoes-para-medicao-com-acoplamento-roscado-m16-x-15-2-AETPB-ATUALIZADO.pdf
YAAMM 1/4 BSP X 1/2 BSPTX60-CAT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 1X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 22X12 FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
CR-AEAMB 22X12 FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAMFO 3/4X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
YAEUCF 22X3/4;conexao-joelho-com-flange-quadrado-AEUCF-ATUALIZADO.pdf
DY-AEAMB 10SX3/8 NPT;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX298-C3340500;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMM 2X2 BSPX60-SW13268023;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMFO 3/8X1/4 BSP-GHT171441898;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
IABJQ 1.1/2 BSPTX5/16 UNF;bujao-cabeca-sextavada-ABJ-ATUALIZADO.pdf
DY-AAMF 1X3/8 BSP-SW13267965;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAEUF 28X3/4 NPT;uniao-femea-AEUF-ATUALIZADO.pdf
XAEUF 15X1/4 NPT-148411;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AABJ 1/4 BSPT;bujao-cabeca-sextavada-ABJ-ATUALIZADO.pdf
DY-AAMM 1 NPT X 13/16 UNFX600-CA599-9646;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/8 BSP X 1/2 BSPTX233;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 12LX1/4 NPT;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAAF 6X1/4 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AAMM 1/4 BSP X 1/2 BSPTX233;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 BSP X 1/2 BSPTX689;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/8 BSP X 1/2 BSPTX689;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX191;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX191;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/4 BSP X 1/2 BSPTX233;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
XAEUF 28X1/2 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AEUF 28X1/2 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX316(S=24);ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 22X12FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX298-C3340500;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAEUF 20X1/2 NPT;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX578;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX578;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX699;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 3/8 BSP X 1/2 BSPTX233;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 3/8 BSP X 1/2 BSPTX595;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/8 BSP X 1/2 BSPTX595;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
YAAAFB 10LX9/16 UNF;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
AAMS 1.1/4 BSPX42 SOLDA;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMMO M33X1.5 X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMF 2.1/2X1.1/4 BSP TUPY;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX699;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX690;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX690;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/4 BSP X 1/2 BSPTX595;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/4 BSP X 1/2 BSPTX595;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/4 BSP X 1/2 BSPTX689;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJAMB 8X15 SOLDA;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
DY-AEJM 28X1.1/4 NPT;joelho-macho-bspt-AEJM-ATUALIZADO.pdf
AJAMB 16X1.1/16 UNF;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
DY-AAAF 12X1/2 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX219;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX219;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 3/8 BSP X 1/2 BSPTX689;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEOT 10L+AEP/AEA;obturador-para-tubo-AEOT-ATUALIZADO.pdf
AAAF 22X3/8 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AJUC 12X1.1/16 UNF;uniao-dupla-painel-jic-37-graus-AJUC-ATUALIZADO.pdf
DY-AJUC 12X1/2 NPT;uniao-dupla-painel-jic-37-graus-AJUC-ATUALIZADO.pdf
DY-AJUM 12X50X7/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX153;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX600-CA599-9646;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
YAAMM 1/2 BSP X 1/2 BSPTX60-CAT-S25X14;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJUC 10X1/2 NPT;uniao-dupla-painel-jic-37-graus-AJUC-ATUALIZADO.pdf
DY-AJUC 16X1 NPT;uniao-dupla-painel-jic-37-graus-AJUC-ATUALIZADO.pdf
DY-AJUM 16X42X1.1/16 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX245(S=24mm);ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 12LX1/4 BSP;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAAF 18X1/2 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX549-CAT581-0785;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/4 UNF X 1/2 NPT-HD04120803;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJUM 10X9/16 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AEAMB 10LX1/4 BSP;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AJUM 10X48X7/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
AABJQ 1/8 NPT;bujao-cabeca-sextavada-ABJ-ATUALIZADO.pdf
AJA 38;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
DY-AEJMO 30X3/4 BSP;joelho-macho-bsp-AEJMO-ATUALIZADO.pdf
DY-AEJM 10SX1/4 NPT;joelho-macho-bspt-AEJM-ATUALIZADO.pdf
DY-AAAF 25X3/4 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AJUM 12X1.7/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AEAMB 10LX6FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
AAMM 1/4X1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJUM 6X1/2 BSPT;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AAMMO 3/4 UNF X 1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-MANGSUP930LIQ 29/12;manometros-MAN-ATUALIZADO.pdf
DY-MANGSUP930PO29/12;manometros-MAN-ATUALIZADO.pdf
DY-AAFF 3/8X1/2 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX247;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX247;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
KIT DISPOSITIVOS MAQ SOLDA;medidas-de-conexao-com-anilha-de-cravacao-bujoes-e-furos-roscados-DIS-ATUALIZADO.pdf
DY-AEUB 30;uniao-boleada-AEUB-ATUALIZADO.pdf
DY-AEAMB 16XM22X1.5;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-MANGSUP797PO 29/12;manometros-MAN-ATUALIZADO.pdf
DY-MANGSUP797LIQ 29/12;manometros-MAN-ATUALIZADO.pdf
CR-AEAMB 10LX6FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
SD-AAAM 30x1.1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 3/4X1/2 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEUBR 18X12L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-XAEUF 15X1/4 NPT;uniao-femea-AEUF-ATUALIZADO.pdf
DY-AEUBR 12X8L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
CR-AAMM 1/2 BSPT X 13/16 UNFX356;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX252;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 15X3/4 UNF;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX245(S=24mm);ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX633-CAT461-629;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJUMB 12;adaptador-boleado-jic-37-graus-AJUMB-ATUALIZADO.pdf
CR-AEAMB 10LX4FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAAM 30x1.1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAEATB 42X22;adaptador-para-tubo-boleado-AEATB-ATUALIZADO.pdf
DY-XAEUF 12SX1/2 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
AAMM 1.1/2 NPT X 1.1/4 BSPX60-SW84286008;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAEJCP 12SX3/4 UNF;joelho-com-contraporca-AEJCP-ATUALIZADO.pdf
AAMF 9/16X9/16 UNF-CAT341-0083;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
YAAMM 1/2 BSP X 1/2 BSPTX60-CAT-S24;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 10LX4FS;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AEUB 20;uniao-boleada-AEUB-ATUALIZADO.pdf
AJAFB 4X9/16 UNF;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
AAMFO 1.1/2X1.1/2 BSP-SW22844570;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEAMB 12SX3/4 BSP;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AEUB 16;uniao-boleada-AEUB-ATUALIZADO.pdf
YAAMF 7/8X7/8 UNF+GICLEUR;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEUBR 16X12S;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-AEUBR 20X16;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-AEAMB 1/4 BSP X 9/16 UNF;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
CR-AEAMB 1/4 BSP X 9/16 UNF;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AAAMO 6LXM10X1;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEUBR 16X10L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
AJJCF 16X1.1/4;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
DY-AEAMRTB 12LX22;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
DY-AEUBR 22X18;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-AAAF 18X1/2 NPT;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AAMF 1/2 NPT X 1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEUBR 25X16;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-XAEUO 12LX1/2 BSP;uniao-orientavel-simples-bsp-AEUO-ATUALIZADO.pdf
DY-AAMF 3/4 NPT X 1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJJCF 12X3/4;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
AJUM 12X1.7/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AAAF 16X1/4 NPT;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AAMF 7/8X7/8 UNF+GICLEUR;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJUM 20X3/4 NPT;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AJUM 24X3/4 NPT;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AJJM 16X1.1/4 NPT;joelho-macho-jic-37-graus-rosca-npt-AJJM-ATUALIZADO.pdf
DY-AJTM 12X3/4 NPT;tee-macho-central-jic-37-graus-rosca-npt-AJTM-ATUALIZADO.pdf
DY-AAMF 1.1/2X1.1/4 BSP-SW13262912;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMFO 3/8X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AEUBR 18X12L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-XAEJC 15;joelho-para-painel-AEJC-ATUALIZADO.pdf
AJAFB 16X1.5/8 UNF;anilha-jic-37-graus-AJA-ATUALIZADO.pdf
DY-AEPB 10L;anilhas-AEP-ATUALIZADO.pdf
SD-AEUBR 18X12L;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
DY-AAMF 3/8 BSP X 3/8 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEOB 12+AEP 12L;o-rings-AEOB-ATUALIZADO.pdf
DY-AJUM 16X1.1/2 BSP;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
PM 3/8 UNC X  F 1/4;adaptador-para-flange-rosca-metrica-3000-psi-iso-6162-1-UNC-ATUALIZADO.pdf
DY-AAMFO 1.1/4X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAAF 10X1/8 NPT;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
AAAM 12LX1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMM 1 NPT X 13/16 UNFX558;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AJUM 16X1.7/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AAAM 16X1/4 NPT;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJUM 6X3/4 UNFX2.5;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
CR-AAMM 1/2 BSPT X 13/16 UNFX720;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMM 1/2 BSP X 1/2 BSPTX385;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSP X 1/2 BSPTX385;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AEUBR 22X18;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
AJUM 6XM22X1.5;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
AJUM 20XM33X2;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
CR-AAMM 1 NPT X 13/16 UNFX487-CA599-2975;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 13/16 UNFX487-CA599-2975;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMF 2X1.1/4 BSP TUPY;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
YAAAMO 35X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAAMO 35X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMFO M22X1.5X1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMFO 3/4X1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
SD-AAMFO 3/4X1/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-MANGPC5500PO-CPL-REU;manometros-MAN-ATUALIZADO.pdf
DY-AJUM 6X3/4 NPT;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AJJCFR 12X3/4;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
DY-AJJCFR 16X20;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
DY-AEAMB 12SX1/2 NPT;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
DY-AEOB 10+AEP 10L;o-rings-AEOB-ATUALIZADO.pdf
DY-AAAMO 16X3/4 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMF 3/4X1/4 NPTX579-CAT620-6231;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMF 3/4X1/2 NPTX385-CAT620-6132;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
CR-AAMFO 3/4X1 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMM 1/2 BSPT X 13/16 UNFX376;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJUM 20X2 BSP;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AEUF 15X1/4 BSP;uniao-femea-AEUF-ATUALIZADO.pdf
AJUCFR 20X1.1/2;uniao-dupla-painel-jic-37-graus-AJUC-ATUALIZADO.pdf
DY-AAMF M42X2 X 3/4 BSP-SW19072635;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AEAMB 15X1/2 BSP-SW19072546;adaptador-macho-com-porca-giratoria-bsp-AEAMB-ATUALIZADO.pdf
AAMF 1.1/4X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AJUM 6X3/4 UNFX1.25;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
AAMM 1/4 BSPTX22X1/2 BSP;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAAF 22X1 BSP;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
DY-AEJM 28X1 BSP-SW13257404;joelho-macho-bspt-AEJM-ATUALIZADO.pdf
DY-AEUB 18;uniao-boleada-AEUB-ATUALIZADO.pdf
DY-AEVAR 28X1 BSP;caracteristicas-principais-AEVAR-ATUALIZADO.pdf
AAFF 2X2 NPT 300LBS TUPY;ponta-lisa-x-femea-AAF-ATUALIZADO.pdf
AJJCP 16X1.1/4 BSP;joelho-90-graus-painel-jic-37-graus-AJJC-ATUALIZADO.pdf
DY-AAMM 1/2 BSPT X 13/16 UNFX720;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AAMF 3/4X1/2 NPTX243-CAT619-2227;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMM 2X1.1/4 BSP TUPY;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-XAETB 10L-GICLEUR 1.0(2LADOS);tee-boleado-AETB-ATUALIZADO.pdf
YAEUB 20;uniao-boleada-AEUB-ATUALIZADO.pdf
AJUM 10X1.5/8 UNF;uniao-macho-jic-37-graus-bsp-AJUM-ATUALIZADO.pdf
DY-AAMM 1 NPT X 13/16 UNFX680CAT581-0783;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMM 1/4X1/4 BSPX60-2686154;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-MANGSUP10X8-REU-RV01;manometros-MAN-ATUALIZADO.pdf
DY-MANGSUP950-LIQ10C-REU;manometros-MAN-ATUALIZADO.pdf
DY-MANGSUP5X4-REU-RV01;manometros-MAN-ATUALIZADO.pdf
DY-MANGSUP20X16-REU-RV01;manometros-MAN-ATUALIZADO.pdf
DY-DYNAR 1;anilha-de-dupla-cravacao-e-DYNAR-ATUALIZADO.pdf
AAMF 1.1/4X3/4 BSP-SW13253328;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
DY-AEVAR 1/4 BSPX10L;caracteristicas-principais-AEVAR-ATUALIZADO.pdf
DY-AEAMRTB 10LX10S;adaptador-macho-de-reducao-com-porca-giratoria-AEAMRTB-ATUALIZADO.pdf
DY-MP-KIT TUBOS HIDRAULICOS MANA - 01-04-22;manometros-MAN-ATUALIZADO.pdf
KIT PARA TESTE SISTEMA - EMPENHO;contraflange-x-tubo-PARA-ATUALIZADO.pdf
XAEUBR 25X20;uniao-boleada-de-reducao-AEUBR-ATUALIZADO.pdf
CR-AAMF 3/4X1/2 NPTX243-CAT619-2227;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
AAMF 3/4X1/2 NPT-6192227;ponta-lisa-x-macho-AAM-ATUALIZADO.pdf
